scan_date,scan_time,download_date,download_time,reader_id,antenna_id,dec_id
6/28/2021,12:19:33,7/5/2021,13:25:30,2,1,989.001039768265
6/28/2021,14:58:17,7/5/2021,13:25:30,2,1,989.001039767783
6/28/2021,15:15:31,7/5/2021,13:25:30,2,1,989.001039769129
6/28/2021,15:18:00,7/5/2021,13:25:30,2,1,989.001034196400
6/28/2021,16:26:35,7/5/2021,13:25:30,2,1,989.001039769419
6/28/2021,18:42:29,7/5/2021,13:25:30,2,1,989.001039769284
6/28/2021,21:32:51,7/5/2021,13:25:30,2,1,989.001034195194
6/28/2021,22:29:12,7/5/2021,13:25:31,2,1,989.001039768823
6/28/2021,23:23:18,7/5/2021,13:25:31,2,1,989.001034195622
6/28/2021,23:32:30,7/5/2021,13:25:31,2,1,989.001034195425
6/28/2021,23:36:54,7/5/2021,13:25:31,2,1,989.001034197345
6/28/2021,23:39:28,7/5/2021,13:25:31,2,1,989.001034194838
6/28/2021,23:44:44,7/5/2021,13:25:31,2,1,989.001034197229
6/28/2021,23:48:13,7/5/2021,13:25:31,2,1,989.001034195110
6/28/2021,23:51:48,7/5/2021,13:25:31,2,1,989.001034197080
6/29/2021,0:03:36,7/5/2021,13:25:31,2,1,989.001034195653
6/29/2021,0:08:10,7/5/2021,13:25:31,2,1,989.001039768302
6/29/2021,0:12:55,7/5/2021,13:25:31,2,1,989.001039767626
6/29/2021,0:18:02,7/5/2021,13:25:31,2,1,989.001034196150
6/29/2021,0:27:43,7/5/2021,13:25:31,2,1,989.001034196528
6/29/2021,0:33:29,7/5/2021,13:25:31,2,1,989.001034197477
6/29/2021,0:39:41,7/5/2021,13:25:31,2,1,989.001034196986
6/29/2021,0:41:09,7/5/2021,13:25:31,2,1,989.001034196592
6/29/2021,0:48:05,7/5/2021,13:25:31,2,1,989.001034195804
6/29/2021,0:48:25,7/5/2021,13:25:31,2,1,989.001034195489
6/29/2021,0:49:29,7/5/2021,13:25:31,2,1,989.001034197043
6/29/2021,0:51:35,7/5/2021,13:25:31,2,1,989.001039768866
6/29/2021,0:56:26,7/5/2021,13:25:31,2,1,989.001034195178
6/29/2021,1:04:27,7/5/2021,13:25:31,2,1,989.001039768865
6/29/2021,1:08:50,7/5/2021,13:25:31,2,1,989.001034194703
6/29/2021,1:12:32,7/5/2021,13:25:31,2,1,989.001034194942
6/29/2021,1:19:54,7/5/2021,13:25:31,2,1,989.001039768853
6/29/2021,1:23:11,7/5/2021,13:25:31,2,1,989.001034195055
6/29/2021,1:30:16,7/5/2021,13:25:31,2,1,989.001039767604
6/29/2021,1:30:44,7/5/2021,13:25:31,2,1,989.001034197407
6/29/2021,1:40:05,7/5/2021,13:25:31,2,1,989.001034195454
6/29/2021,1:43:34,7/5/2021,13:25:32,2,1,989.001034196373
6/29/2021,1:51:26,7/5/2021,13:25:32,2,1,989.001034195154
6/29/2021,1:56:39,7/5/2021,13:25:32,2,1,989.001034197353
6/29/2021,2:00:41,7/5/2021,13:25:32,2,1,989.001034195829
6/29/2021,2:04:56,7/5/2021,13:25:32,2,1,989.001034195723
6/29/2021,2:06:59,7/5/2021,13:25:32,2,1,989.001034195251
6/29/2021,2:10:50,7/5/2021,13:25:32,2,1,989.001034196871
6/29/2021,2:11:21,7/5/2021,13:25:32,2,1,989.001034195678
6/29/2021,2:11:25,7/5/2021,13:25:32,2,1,989.001034197318
6/29/2021,2:30:22,7/5/2021,13:25:32,2,1,989.001039768415
6/29/2021,2:32:26,7/5/2021,13:25:32,2,1,989.001034195635
6/29/2021,2:33:49,7/5/2021,13:25:32,2,1,989.001039768465
6/29/2021,2:35:56,7/5/2021,13:25:32,2,1,989.001039769297
6/29/2021,2:53:40,7/5/2021,13:25:32,2,1,989.001034196185
6/29/2021,3:06:45,7/5/2021,13:25:32,2,1,989.001034197378
6/29/2021,3:19:36,7/5/2021,13:25:32,2,1,989.001034195098
6/29/2021,3:29:53,7/5/2021,13:25:32,2,1,989.001039768525
6/29/2021,3:33:04,7/5/2021,13:25:32,2,1,989.001039768020
6/29/2021,4:04:04,7/5/2021,13:25:32,2,1,989.001034195208
6/29/2021,5:04:46,7/5/2021,13:25:32,2,1,989.001034196610
6/29/2021,10:01:15,7/5/2021,13:25:36,2,1,989.001034197054
6/29/2021,15:10:41,7/5/2021,13:25:36,2,1,989.001039768142
6/29/2021,22:37:23,7/5/2021,13:25:36,2,1,989.001034197458
6/29/2021,23:13:06,7/5/2021,13:25:36,2,1,989.001034196856
6/29/2021,23:20:01,7/5/2021,13:25:36,2,1,989.001034197169
6/29/2021,23:24:08,7/5/2021,13:25:36,2,1,989.001034197375
6/29/2021,23:24:39,7/5/2021,13:25:36,2,1,989.001034194949
6/29/2021,23:30:20,7/5/2021,13:25:36,2,1,989.001039768414
6/29/2021,23:34:27,7/5/2021,13:25:36,2,1,989.001039768312
6/29/2021,23:34:50,7/5/2021,13:25:36,2,1,989.001034197165
6/29/2021,23:42:33,7/5/2021,13:25:36,2,1,989.001034194606
