scan_date,scan_time,download_date,download_time,reader_id,antenna_id,dec_id
6/21/2021,00:17:09.490,7/5/2021,14:05:33,1,1,989.001034196589
6/21/2021,00:32:35.910,7/5/2021,14:05:33,1,1,989.001034195823
6/21/2021,00:52:55.440,7/5/2021,14:05:33,1,1,989.001034196070
6/21/2021,01:02:23.280,7/5/2021,14:05:33,1,1,989.001039768008
6/21/2021,01:30:49.170,7/5/2021,14:05:33,1,1,989.001034196141
6/21/2021,01:51:51.660,7/5/2021,14:05:33,1,1,989.001039768015
6/21/2021,01:55:58.240,7/5/2021,14:05:33,1,1,989.001034195701
6/21/2021,02:02:18.320,7/5/2021,14:05:33,1,1,989.001034195915
6/21/2021,02:04:19.210,7/5/2021,14:05:33,1,1,989.001039767762
6/21/2021,02:06:18.220,7/5/2021,14:05:33,1,1,989.001034196083
6/21/2021,02:13:28.830,7/5/2021,14:05:33,1,1,989.001039769552
6/21/2021,02:15:03.200,7/5/2021,14:05:33,1,1,989.001034196260
6/21/2021,02:16:04.530,7/5/2021,14:05:33,1,1,989.001034197221
6/21/2021,02:22:02.810,7/5/2021,14:05:33,1,1,989.001039769187
6/21/2021,02:23:12.440,7/5/2021,14:05:34,1,1,989.001034195973
6/21/2021,02:24:48.670,7/5/2021,14:05:34,1,1,989.001034197450
6/21/2021,02:29:57.510,7/5/2021,14:05:34,1,1,989.001034197231
6/21/2021,02:32:06.000,7/5/2021,14:05:34,1,1,989.001039768220
6/21/2021,02:35:51.080,7/5/2021,14:05:34,1,1,989.001034194731
6/21/2021,02:40:39.960,7/5/2021,14:05:34,1,1,989.001034196266
6/21/2021,02:54:35.300,7/5/2021,14:05:34,1,1,989.001034196124
6/21/2021,02:57:11.270,7/5/2021,14:05:34,1,1,989.001039769351
6/21/2021,03:05:11.750,7/5/2021,14:05:34,1,1,989.001039769216
6/21/2021,03:10:05.860,7/5/2021,14:05:34,1,1,989.001034197178
6/21/2021,03:10:37.100,7/5/2021,14:05:34,1,1,989.001034196028
6/21/2021,03:18:54.680,7/5/2021,14:05:34,1,1,989.001034197134
6/21/2021,03:23:59.220,7/5/2021,14:05:34,1,1,989.001039769628
6/21/2021,03:38:55.090,7/5/2021,14:05:34,1,1,989.001034196244
6/21/2021,03:45:18.990,7/5/2021,14:05:34,1,1,989.001034196557
6/21/2021,03:49:30.360,7/5/2021,14:05:34,1,1,989.001039769049
6/21/2021,03:57:45.860,7/5/2021,14:05:34,1,1,989.001039769132
6/21/2021,04:03:27.780,7/5/2021,14:05:34,1,1,989.001034194837
6/21/2021,17:47:04.590,7/5/2021,14:05:35,1,1,989.001039768388
6/21/2021,20:26:17.470,7/5/2021,14:05:35,1,1,989.001039768508
6/21/2021,21:21:50.530,7/5/2021,14:05:35,1,1,989.001039768527
6/21/2021,21:22:55.570,7/5/2021,14:05:35,1,1,989.001039768539
6/21/2021,23:56:36.650,7/5/2021,14:05:35,1,1,989.001034195916
6/22/2021,00:21:54.230,7/5/2021,14:05:35,1,1,989.001039769399
6/22/2021,00:38:12.300,7/5/2021,14:05:35,1,1,989.001034194952
6/22/2021,01:43:10.380,7/5/2021,14:05:35,1,1,989.001034194734
6/22/2021,01:50:52.730,7/5/2021,14:05:35,1,1,989.001034196555
6/22/2021,01:52:21.020,7/5/2021,14:05:35,1,1,989.001034196414
6/22/2021,02:19:30.670,7/5/2021,14:05:35,1,1,989.001034195408
6/22/2021,03:02:40.740,7/5/2021,14:05:35,1,1,989.001039769437
6/22/2021,03:18:54.310,7/5/2021,14:05:35,1,1,989.001039767648
6/22/2021,03:49:34.590,7/5/2021,14:05:35,1,1,989.001034196349
6/22/2021,13:25:24.030,7/5/2021,14:05:35,1,1,989.001039768703
6/22/2021,14:24:20.070,7/5/2021,14:05:35,1,1,989.001039768386
6/22/2021,21:37:38.790,7/5/2021,14:05:35,1,1,989.001039767881
6/23/2021,00:12:37.450,7/5/2021,14:05:35,1,1,989.001034197319
6/23/2021,00:33:43.050,7/5/2021,14:05:35,1,1,989.001039768517
6/23/2021,01:15:14.170,7/5/2021,14:05:35,1,1,989.001034197340
6/23/2021,02:30:27.650,7/5/2021,14:05:35,1,1,989.001034195846
6/23/2021,03:38:02.020,7/5/2021,14:05:35,1,1,989.001034196418
6/23/2021,03:53:47.520,7/5/2021,14:05:35,1,1,989.001034195686
6/23/2021,19:58:59.450,7/5/2021,14:05:35,1,1,989.001039768552
6/24/2021,01:36:12.920,7/5/2021,14:05:35,1,1,989.001034195031
6/24/2021,01:49:03.750,7/5/2021,14:05:35,1,1,989.001034197114
6/24/2021,02:50:22.750,7/5/2021,14:05:35,1,1,989.001034195755
6/24/2021,03:09:13.540,7/5/2021,14:05:35,1,1,989.001039768857
6/24/2021,03:40:46.250,7/5/2021,14:05:35,1,1,989.001034196768
6/24/2021,03:56:25.390,7/5/2021,14:05:35,1,1,989.001034194961
6/24/2021,03:57:27.740,7/5/2021,14:05:35,1,1,989.001034196763
6/24/2021,04:03:29.470,7/5/2021,14:05:35,1,1,989.001039768250
6/24/2021,05:11:51.530,7/5/2021,14:05:35,1,1,989.001039768290
6/24/2021,05:16:35.050,7/5/2021,14:05:35,1,1,989.001039769285
6/24/2021,21:42:48.480,7/5/2021,14:05:36,1,1,989.001039768450
6/24/2021,22:31:34.790,7/5/2021,14:05:36,1,1,989.001039769106
6/24/2021,23:23:48.590,7/5/2021,14:05:36,1,1,989.001039768829
6/24/2021,23:38:04.400,7/5/2021,14:05:36,1,1,989.001034195748
6/24/2021,23:38:26.060,7/5/2021,14:05:36,1,1,989.001039768951
6/25/2021,01:22:41.900,7/5/2021,14:05:36,1,1,989.001034197186
6/25/2021,01:23:47.690,7/5/2021,14:05:36,1,1,989.001039768208
6/25/2021,01:27:09.700,7/5/2021,14:05:36,1,1,989.001039767833
6/25/2021,01:52:55.200,7/5/2021,14:05:36,1,1,989.001039768216
6/25/2021,02:03:37.990,7/5/2021,14:05:36,1,1,989.001034195335
6/25/2021,02:05:36.500,7/5/2021,14:05:36,1,1,989.001034195913
6/25/2021,02:22:13.570,7/5/2021,14:05:36,1,1,989.001034197234
6/25/2021,02:37:03.500,7/5/2021,14:05:36,1,1,989.001034196778
6/25/2021,02:46:02.550,7/5/2021,14:05:36,1,1,989.001034196942
6/25/2021,02:55:44.760,7/5/2021,14:05:36,1,1,989.001034196256
6/25/2021,03:14:38.980,7/5/2021,14:05:36,1,1,989.001039767755
6/25/2021,03:37:52.560,7/5/2021,14:05:36,1,1,989.001039769674
6/25/2021,04:05:09.850,7/5/2021,14:05:36,1,1,989.001039768404
6/25/2021,04:11:57.930,7/5/2021,14:05:36,1,1,989.001034196178
6/25/2021,08:58:57.210,7/5/2021,14:05:36,1,1,989.001034196168
6/25/2021,10:59:41.030,7/5/2021,14:05:36,1,1,989.001034197206
6/25/2021,11:22:23.860,7/5/2021,14:05:36,1,1,989.001034194653
6/25/2021,12:19:15.020,7/5/2021,14:05:36,1,1,989.001034194783
6/25/2021,13:58:25.440,7/5/2021,14:05:36,1,1,989.001039768997
6/25/2021,14:26:17.810,7/5/2021,14:05:36,1,1,989.001039768686
6/25/2021,14:26:18.330,7/5/2021,14:05:37,1,1,989.001034196777
6/25/2021,15:03:49.880,7/5/2021,14:05:37,1,1,989.001039768502
6/25/2021,15:55:31.720,7/5/2021,14:05:37,1,1,989.001039769001
6/25/2021,16:00:31.800,7/5/2021,14:05:37,1,1,989.001039767673
6/25/2021,18:04:33.020,7/5/2021,14:05:37,1,1,989.001039769042
6/25/2021,18:45:44.190,7/5/2021,14:05:37,1,1,989.001039768092
6/25/2021,21:24:44.290,7/5/2021,14:05:37,1,1,989.001039769022
6/25/2021,21:33:19.910,7/5/2021,14:05:37,1,1,989.001034195088
6/25/2021,21:35:11.640,7/5/2021,14:05:37,1,1,989.001039769427
6/25/2021,21:42:20.700,7/5/2021,14:05:37,1,1,989.001039768147
6/25/2021,22:58:55.020,7/5/2021,14:05:37,1,1,989.001039768084
6/25/2021,23:10:21.360,7/5/2021,14:05:37,1,1,989.001039767943
6/25/2021,23:21:55.040,7/5/2021,14:05:37,1,1,989.001034197332
6/25/2021,23:29:35.490,7/5/2021,14:05:37,1,1,989.001039768218
6/25/2021,23:29:42.290,7/5/2021,14:05:37,1,1,989.001034195649
6/25/2021,23:32:39.130,7/5/2021,14:05:37,1,1,989.001034197479
6/25/2021,23:33:16.200,7/5/2021,14:05:37,1,1,989.001034196144
6/25/2021,23:33:26.670,7/5/2021,14:05:37,1,1,989.001034197255
6/25/2021,23:35:16.000,7/5/2021,14:05:37,1,1,989.001039767921
6/26/2021,00:08:02.580,7/5/2021,14:05:37,1,1,989.001034195673
6/26/2021,00:28:31.840,7/5/2021,14:05:37,1,1,989.001034195632
6/26/2021,00:35:06.960,7/5/2021,14:05:37,1,1,989.001039768590
6/26/2021,00:38:08.420,7/5/2021,14:05:37,1,1,989.001034196445
6/26/2021,00:40:40.020,7/5/2021,14:05:37,1,1,989.001034195953
6/26/2021,00:45:05.060,7/5/2021,14:05:37,1,1,989.001034196623
6/26/2021,00:58:07.590,7/5/2021,14:05:37,1,1,989.001034196008
6/26/2021,01:03:11.700,7/5/2021,14:05:37,1,1,989.001039767957
6/26/2021,01:20:33.550,7/5/2021,14:05:37,1,1,989.001039768472
6/26/2021,01:52:20.530,7/5/2021,14:05:37,1,1,989.001039768333
6/26/2021,01:52:26.530,7/5/2021,14:05:37,1,1,989.001034197538
6/26/2021,01:56:41.950,7/5/2021,14:05:37,1,1,989.001039769687
6/26/2021,01:57:23.680,7/5/2021,14:05:37,1,1,989.001039767703
6/26/2021,01:57:31.100,7/5/2021,14:05:37,1,1,989.001034196222
6/26/2021,02:01:46.390,7/5/2021,14:05:37,1,1,989.001039767852
6/26/2021,02:10:00.350,7/5/2021,14:05:37,1,1,989.001039767864
6/26/2021,02:26:18.900,7/5/2021,14:05:37,1,1,989.001039768382
6/26/2021,02:26:47.690,7/5/2021,14:05:37,1,1,989.001034197286
6/26/2021,02:30:23.510,7/5/2021,14:05:37,1,1,989.001039767745
6/26/2021,02:31:43.090,7/5/2021,14:05:37,1,1,989.001034196950
6/26/2021,02:32:44.760,7/5/2021,14:05:37,1,1,989.001034194982
6/26/2021,02:34:50.090,7/5/2021,14:05:37,1,1,989.001039768856
6/26/2021,02:35:28.360,7/5/2021,14:05:37,1,1,989.001039768217
6/26/2021,02:47:46.890,7/5/2021,14:05:37,1,1,989.001039768162
6/26/2021,02:48:25.940,7/5/2021,14:05:37,1,1,989.001034196520
6/26/2021,03:11:02.570,7/5/2021,14:05:37,1,1,989.001039768286
6/26/2021,03:11:23.280,7/5/2021,14:05:37,1,1,989.001034195633
6/26/2021,03:17:26.800,7/5/2021,14:05:37,1,1,989.001039767961
6/26/2021,03:57:46.950,7/5/2021,14:05:38,1,1,989.001039767785
6/26/2021,04:10:59.440,7/5/2021,14:05:38,1,1,989.001034197373
6/26/2021,04:34:25.630,7/5/2021,14:05:38,1,1,989.001034197511
6/26/2021,05:04:10.460,7/5/2021,14:05:38,1,1,989.001039769651
6/26/2021,05:19:58.660,7/5/2021,14:05:38,1,1,989.001039769296
6/26/2021,05:36:52.280,7/5/2021,14:05:38,1,1,989.001034196836
6/26/2021,08:56:35.180,7/5/2021,14:05:38,1,1,989.001039768995
6/26/2021,09:06:29.460,7/5/2021,14:05:38,1,1,989.001034194836
6/26/2021,11:34:41.220,7/5/2021,14:05:38,1,1,989.001039768685
6/26/2021,11:55:48.430,7/5/2021,14:05:38,1,1,989.001039769262
6/26/2021,13:42:27.240,7/5/2021,14:05:38,1,1,989.001039767649
6/26/2021,14:29:22.910,7/5/2021,14:05:38,1,1,989.001034195433
6/26/2021,14:52:04.810,7/5/2021,14:05:38,1,1,989.001034197444
6/26/2021,15:59:38.580,7/5/2021,14:05:38,1,1,989.001034194812
6/26/2021,16:21:13.720,7/5/2021,14:05:38,1,1,989.001039768496
6/26/2021,16:40:04.320,7/5/2021,14:05:38,1,1,989.001034195175
6/26/2021,16:59:19.720,7/5/2021,14:05:38,1,1,989.001039769409
6/26/2021,18:50:49.650,7/5/2021,14:05:38,1,1,989.001039768806
6/26/2021,20:06:30.910,7/5/2021,14:05:38,1,1,989.001034196744
6/26/2021,21:23:25.520,7/5/2021,14:05:38,1,1,989.001034196585
6/26/2021,21:37:24.110,7/5/2021,14:05:39,1,1,989.001034197041
6/26/2021,21:43:29.330,7/5/2021,14:05:39,1,1,989.001034195284
6/26/2021,22:05:20.550,7/5/2021,14:05:39,1,1,989.001039769537
6/26/2021,22:26:30.330,7/5/2021,14:05:39,1,1,989.001034196521
6/26/2021,22:46:06.440,7/5/2021,14:05:39,1,1,989.001039768830
6/26/2021,22:55:14.210,7/5/2021,14:05:39,1,1,989.001034195892
6/26/2021,22:58:25.950,7/5/2021,14:05:39,1,1,989.001034196710
6/26/2021,23:15:29.710,7/5/2021,14:05:39,1,1,989.001034196804
6/26/2021,23:20:46.530,7/5/2021,14:05:39,1,1,989.001039769217
6/26/2021,23:32:17.210,7/5/2021,14:05:39,1,1,989.001039768729
6/26/2021,23:33:41.220,7/5/2021,14:05:39,1,1,989.001039769611
6/26/2021,23:38:45.480,7/5/2021,14:05:39,1,1,989.001039769638
6/26/2021,23:40:29.680,7/5/2021,14:05:39,1,1,989.001039768332
6/26/2021,23:46:59.360,7/5/2021,14:05:39,1,1,989.001039768369
6/26/2021,23:57:39.020,7/5/2021,14:05:39,1,1,989.001034196007
6/27/2021,00:00:25.470,7/5/2021,14:05:39,1,1,989.001034196920
6/27/2021,00:07:31.600,7/5/2021,14:05:39,1,1,989.001034196167
6/27/2021,00:09:43.570,7/5/2021,14:05:39,1,1,989.001034195761
6/27/2021,00:12:52.060,7/5/2021,14:05:39,1,1,989.001039769193
6/27/2021,00:22:13.030,7/5/2021,14:05:39,1,1,989.001039768380
6/27/2021,00:22:49.370,7/5/2021,14:05:39,1,1,989.001034195903
6/27/2021,00:24:31.650,7/5/2021,14:05:39,1,1,989.001034194673
6/27/2021,00:27:03.080,7/5/2021,14:05:39,1,1,989.001039767869
6/27/2021,00:30:34.430,7/5/2021,14:05:39,1,1,989.001039769589
6/27/2021,00:32:32.360,7/5/2021,14:05:39,1,1,989.001034197077
6/27/2021,00:33:20.110,7/5/2021,14:05:39,1,1,989.001034196298
6/27/2021,00:35:26.370,7/5/2021,14:05:39,1,1,989.001039768638
6/27/2021,00:38:09.590,7/5/2021,14:05:39,1,1,989.001034196104
6/27/2021,00:39:35.430,7/5/2021,14:05:39,1,1,989.001034197459
6/27/2021,00:41:58.630,7/5/2021,14:05:39,1,1,989.001034195313
6/27/2021,00:56:08.130,7/5/2021,14:05:39,1,1,989.001034196912
6/27/2021,01:08:02.950,7/5/2021,14:05:39,1,1,989.001034196330
6/27/2021,01:18:53.410,7/5/2021,14:05:39,1,1,989.001039769311
6/27/2021,01:30:51.910,7/5/2021,14:05:39,1,1,989.001034196025
6/27/2021,01:31:36.130,7/5/2021,14:05:39,1,1,989.001034195950
6/27/2021,01:41:44.670,7/5/2021,14:05:39,1,1,989.001039769637
6/27/2021,01:44:06.060,7/5/2021,14:05:39,1,1,989.001034196786
6/27/2021,02:09:01.650,7/5/2021,14:05:39,1,1,989.001039768364
6/27/2021,02:12:08.560,7/5/2021,14:05:39,1,1,989.001034195685
6/27/2021,02:37:21.270,7/5/2021,14:05:39,1,1,989.001039769113
6/27/2021,02:39:19.960,7/5/2021,14:05:39,1,1,989.001034197344
6/27/2021,02:40:15.910,7/5/2021,14:05:39,1,1,989.001039768797
6/27/2021,02:48:59.540,7/5/2021,14:05:39,1,1,989.001034194801
6/27/2021,03:14:27.650,7/5/2021,14:05:40,1,1,989.001034195196
6/27/2021,03:23:25.420,7/5/2021,14:05:40,1,1,989.001039768645
6/27/2021,03:28:01.100,7/5/2021,14:05:40,1,1,989.001039768601
6/27/2021,03:37:06.070,7/5/2021,14:05:40,1,1,989.001039769154
6/27/2021,05:17:08.190,7/5/2021,14:05:40,1,1,989.001034195853
6/27/2021,05:17:08.800,7/5/2021,14:05:40,1,1,989.001034195871
6/27/2021,08:47:03.180,7/5/2021,14:05:40,1,1,989.001039769045
6/27/2021,14:27:33.110,7/5/2021,14:05:40,1,1,989.001039769269
6/27/2021,16:21:21.190,7/5/2021,14:05:40,1,1,989.001034197002
6/27/2021,16:22:34.430,7/5/2021,14:05:40,1,1,989.001039768896
6/27/2021,17:20:44.180,7/5/2021,14:05:40,1,1,989.001039768548
6/27/2021,17:22:00.670,7/5/2021,14:05:40,1,1,989.001039769118
6/27/2021,18:03:50.060,7/5/2021,14:05:40,1,1,989.001034194721
6/27/2021,18:59:32.590,7/5/2021,14:05:40,1,1,989.001034196289
6/27/2021,19:59:25.190,7/5/2021,14:05:40,1,1,989.001034196800
6/27/2021,23:17:31.100,7/5/2021,14:05:40,1,1,989.001034196201
6/27/2021,23:24:12.820,7/5/2021,14:05:40,1,1,989.001039767712
6/27/2021,23:32:38.930,7/5/2021,14:05:40,1,1,989.001039768481
6/27/2021,23:34:19.600,7/5/2021,14:05:40,1,1,989.001034194806
6/27/2021,23:35:54.690,7/5/2021,14:05:40,1,1,989.001039768030
6/27/2021,23:37:35.190,7/5/2021,14:05:40,1,1,989.001039769385
6/27/2021,23:41:10.100,7/5/2021,14:05:41,1,1,989.001039768368
6/27/2021,23:41:37.150,7/5/2021,14:05:41,1,1,989.001039768467
6/27/2021,23:44:29.760,7/5/2021,14:05:41,1,1,989.001034196933
6/27/2021,23:48:09.680,7/5/2021,14:05:41,1,1,989.001034197575
6/27/2021,23:48:34.290,7/5/2021,14:05:41,1,1,989.001034195305
6/27/2021,23:50:12.930,7/5/2021,14:05:41,1,1,989.001034197596
6/27/2021,23:52:53.470,7/5/2021,14:05:41,1,1,989.001034197184
6/27/2021,23:58:59.600,7/5/2021,14:05:41,1,1,989.001034196163
6/28/2021,00:03:54.310,7/5/2021,14:05:41,1,1,989.001034197288
6/28/2021,00:15:46.710,7/5/2021,14:05:41,1,1,989.001034195860
6/28/2021,00:16:28.940,7/5/2021,14:05:41,1,1,989.001034197260
6/28/2021,00:16:53.010,7/5/2021,14:05:41,1,1,989.001034196159
6/28/2021,00:18:28.620,7/5/2021,14:05:41,1,1,989.001039769134
6/28/2021,00:20:41.470,7/5/2021,14:05:41,1,1,989.001034196397
6/28/2021,00:22:40.320,7/5/2021,14:05:41,1,1,989.001039767749
6/28/2021,00:34:02.090,7/5/2021,14:05:41,1,1,989.001034197177
6/28/2021,00:35:35.850,7/5/2021,14:05:41,1,1,989.001034197187
6/28/2021,00:47:55.890,7/5/2021,14:05:41,1,1,989.001034195986
6/28/2021,00:48:33.740,7/5/2021,14:05:41,1,1,989.001039767767
6/28/2021,00:50:28.610,7/5/2021,14:05:41,1,1,989.001039768436
6/28/2021,00:52:06.180,7/5/2021,14:05:41,1,1,989.001039768134
6/28/2021,00:53:30.980,7/5/2021,14:05:42,1,1,989.001039768779
6/28/2021,00:55:51.080,7/5/2021,14:05:42,1,1,989.001034197299
6/28/2021,00:57:21.380,7/5/2021,14:05:42,1,1,989.001034196110
6/28/2021,00:59:55.960,7/5/2021,14:05:42,1,1,989.001034196182
6/28/2021,01:01:55.400,7/5/2021,14:05:42,1,1,989.001034197529
6/28/2021,01:05:02.120,7/5/2021,14:05:42,1,1,989.001039768087
6/28/2021,01:11:10.270,7/5/2021,14:05:42,1,1,989.001039768011
6/28/2021,01:11:16.780,7/5/2021,14:05:42,1,1,989.001034197331
6/28/2021,01:13:24.030,7/5/2021,14:05:42,1,1,989.001034195067
6/28/2021,01:18:42.320,7/5/2021,14:05:42,1,1,989.001039769336
6/28/2021,01:20:06.630,7/5/2021,14:05:42,1,1,989.001034195682
6/28/2021,01:22:27.150,7/5/2021,14:05:42,1,1,989.001034196980
6/28/2021,01:22:39.780,7/5/2021,14:05:42,1,1,989.001034194619
6/28/2021,01:30:24.740,7/5/2021,14:05:42,1,1,989.001039768200
6/28/2021,01:33:52.460,7/5/2021,14:05:42,1,1,989.001034195866
6/28/2021,01:38:03.160,7/5/2021,14:05:42,1,1,989.001034195298
6/28/2021,01:38:58.520,7/5/2021,14:05:42,1,1,989.001034197129
6/28/2021,01:39:12.080,7/5/2021,14:05:42,1,1,989.001034195898
6/28/2021,01:39:33.420,7/5/2021,14:05:42,1,1,989.001034196273
6/28/2021,01:49:23.150,7/5/2021,14:05:42,1,1,989.001034197445
6/28/2021,01:49:31.980,7/5/2021,14:05:42,1,1,989.001039769586
6/28/2021,02:43:16.040,7/5/2021,14:05:42,1,1,989.001034195844
6/28/2021,02:44:09.700,7/5/2021,14:05:42,1,1,989.001034195907
6/28/2021,03:02:38.210,7/5/2021,14:05:42,1,1,989.001034197350
6/28/2021,03:04:16.230,7/5/2021,14:05:42,1,1,989.001034196142
6/28/2021,03:07:51.550,7/5/2021,14:05:42,1,1,989.001034196973
6/28/2021,03:29:20.880,7/5/2021,14:05:42,1,1,989.001039767636
6/28/2021,03:29:26.420,7/5/2021,14:05:42,1,1,989.001039768725
6/28/2021,04:48:16.530,7/5/2021,14:05:42,1,1,989.001034197569
6/28/2021,12:14:32.440,7/5/2021,14:05:42,1,1,989.001039769495
6/28/2021,12:24:37.840,7/5/2021,14:05:42,1,1,989.001039768265
6/28/2021,15:04:24.990,7/5/2021,14:05:42,1,1,989.001039767783
6/28/2021,15:16:59.890,7/5/2021,14:05:42,1,1,989.001039769129
6/28/2021,16:29:55.910,7/5/2021,14:05:42,1,1,989.001039769419
6/28/2021,16:53:39.330,7/5/2021,14:05:42,1,1,989.001034195717
6/28/2021,17:58:44.010,7/5/2021,14:05:42,1,1,989.001034194693
