date,time,pre_kpa_20942062,temp,pres_kpa_20942063,water_level
6/7/2021,11:00:00,101.239,18.426,NA,NA
6/7/2021,11:10:00,107.242,12.207,101.284,0.881
6/7/2021,11:20:00,107.232,11.041,101.287,0.88
6/7/2021,11:30:00,107.212,10.944,101.296,0.877
6/7/2021,11:40:00,107.18,10.944,101.293,0.874
6/7/2021,11:50:00,107.212,10.944,101.299,0.876
6/7/2021,12:00:00,107.196,10.944,101.298,0.875
6/7/2021,12:10:00,107.183,11.041,101.298,0.874
6/7/2021,12:20:00,107.183,11.041,101.314,0.872
6/7/2021,12:30:00,107.187,11.139,101.298,0.874
6/7/2021,12:40:00,107.187,11.139,101.323,0.871
6/7/2021,12:50:00,107.171,11.139,101.327,0.869
6/7/2021,13:00:00,107.158,11.236,101.32,0.869
6/7/2021,13:10:00,107.146,11.334,101.32,0.868
6/7/2021,13:20:00,107.146,11.334,101.32,0.868
6/7/2021,13:30:00,107.146,11.334,101.304,0.869
6/7/2021,13:40:00,107.101,11.431,101.321,0.863
6/7/2021,13:50:00,107.105,11.528,101.317,0.864
6/7/2021,14:00:00,107.108,11.625,101.306,0.865
6/7/2021,14:10:00,107.108,11.625,101.31,0.865
6/7/2021,14:20:00,107.092,11.625,101.297,0.864
6/7/2021,14:30:00,107.108,11.625,101.3,0.866
6/7/2021,14:40:00,107.092,11.625,101.288,0.865
6/7/2021,14:50:00,107.072,11.528,101.295,0.863
6/7/2021,15:00:00,107.072,11.528,101.287,0.863
6/7/2021,15:10:00,107.056,11.528,101.287,0.862
6/7/2021,15:20:00,107.056,11.528,101.287,0.862
6/7/2021,15:30:00,107.053,11.431,101.287,0.862
6/7/2021,15:40:00,107.037,11.431,101.287,0.86
6/7/2021,15:50:00,107.037,11.431,101.275,0.861
6/7/2021,16:00:00,107.033,11.334,101.291,0.859
6/7/2021,16:10:00,107.017,11.334,101.311,0.855
6/7/2021,16:20:00,107.017,11.334,101.315,0.855
6/7/2021,16:30:00,107.001,11.334,101.299,0.855
6/7/2021,16:40:00,107.017,11.334,101.295,0.857
6/7/2021,16:50:00,107.001,11.334,101.279,0.857
6/7/2021,17:00:00,106.985,11.334,101.279,0.855
6/7/2021,17:10:00,106.953,11.334,101.299,0.85
6/7/2021,17:20:00,106.965,11.236,101.288,0.852
6/7/2021,17:30:00,106.965,11.236,101.272,0.854
6/7/2021,17:40:00,106.949,11.236,101.26,0.854
6/7/2021,17:50:00,106.933,11.236,101.276,0.85
6/7/2021,18:00:00,106.949,11.236,101.256,0.854
6/7/2021,18:10:00,106.933,11.236,101.272,0.851
6/7/2021,18:20:00,106.917,11.236,101.256,0.851
6/7/2021,18:30:00,106.885,11.236,101.256,0.848
6/7/2021,18:40:00,106.901,11.236,101.251,0.85
6/7/2021,18:50:00,106.869,11.236,101.251,0.846
6/7/2021,19:00:00,106.865,11.139,101.247,0.846
6/7/2021,19:10:00,106.881,11.139,101.247,0.848
6/7/2021,19:20:00,106.881,11.139,101.243,0.848
6/7/2021,19:30:00,106.865,11.139,101.243,0.847
6/7/2021,19:40:00,106.865,11.139,101.243,0.847
6/7/2021,19:50:00,106.849,11.139,101.255,0.844
6/7/2021,20:00:00,106.846,11.041,101.255,0.844
6/7/2021,20:10:00,106.846,11.041,101.25,0.844
6/7/2021,20:20:00,106.814,11.041,101.23,0.843
6/7/2021,20:30:00,106.814,11.041,101.246,0.841
6/7/2021,20:40:00,106.83,11.041,101.242,0.843
6/7/2021,20:50:00,106.814,11.041,101.242,0.842
6/7/2021,21:00:00,106.81,10.944,101.222,0.843
6/7/2021,21:10:00,106.794,10.944,101.238,0.84
6/7/2021,21:20:00,106.794,10.944,101.249,0.839
6/7/2021,21:30:00,106.794,10.944,101.249,0.839
6/7/2021,21:40:00,106.794,10.944,101.261,0.838
6/7/2021,21:50:00,106.791,10.846,101.261,0.837
6/7/2021,22:00:00,106.807,10.846,101.273,0.838
6/7/2021,22:10:00,106.791,10.846,101.257,0.838
6/7/2021,22:20:00,106.791,10.846,101.252,0.838
6/7/2021,22:30:00,106.791,10.846,101.264,0.837
6/7/2021,22:40:00,106.791,10.846,101.276,0.836
6/7/2021,22:50:00,106.803,10.748,101.272,0.837
6/7/2021,23:00:00,106.787,10.748,101.283,0.835
6/7/2021,23:10:00,106.771,10.748,101.279,0.834
6/7/2021,23:20:00,106.787,10.748,101.275,0.836
6/7/2021,23:30:00,106.771,10.748,101.287,0.833
6/7/2021,23:40:00,106.771,10.748,101.282,0.833
6/7/2021,23:50:00,106.771,10.748,101.278,0.834
6/8/2021,00:00:00,106.767,10.651,101.29,0.832
6/8/2021,00:10:00,106.751,10.651,101.285,0.831
6/8/2021,00:20:00,106.735,10.651,101.265,0.831
6/8/2021,00:30:00,106.735,10.651,101.261,0.832
6/8/2021,00:40:00,106.735,10.651,101.273,0.83
6/8/2021,00:50:00,106.751,10.651,101.268,0.833
6/8/2021,01:00:00,106.735,10.651,101.264,0.831
6/8/2021,01:10:00,106.719,10.651,101.248,0.831
6/8/2021,01:20:00,106.719,10.651,101.26,0.83
6/8/2021,01:30:00,106.735,10.651,101.255,0.832
6/8/2021,01:40:00,106.703,10.651,101.255,0.829
6/8/2021,01:50:00,106.719,10.651,101.235,0.833
6/8/2021,02:00:00,106.703,10.651,101.263,0.828
6/8/2021,02:10:00,106.703,10.651,101.247,0.83
6/8/2021,02:20:00,106.687,10.651,101.243,0.829
6/8/2021,02:30:00,106.687,10.651,101.243,0.829
6/8/2021,02:40:00,106.703,10.651,101.259,0.829
6/8/2021,02:50:00,106.703,10.651,101.254,0.829
6/8/2021,03:00:00,106.687,10.651,101.254,0.827
6/8/2021,03:10:00,106.687,10.651,101.238,0.829
6/8/2021,03:20:00,106.687,10.651,101.254,0.827
6/8/2021,03:30:00,106.671,10.651,101.238,0.827
6/8/2021,03:40:00,106.671,10.651,101.238,0.827
6/8/2021,03:50:00,106.671,10.651,101.238,0.827
6/8/2021,04:00:00,106.655,10.651,101.238,0.826
6/8/2021,04:10:00,106.687,10.651,101.238,0.829
6/8/2021,04:20:00,106.671,10.651,101.238,0.827
6/8/2021,04:30:00,106.671,10.651,101.238,0.827
6/8/2021,04:40:00,106.671,10.651,101.238,0.827
6/8/2021,04:50:00,106.671,10.651,101.238,0.827
6/8/2021,05:00:00,106.687,10.651,101.254,0.827
6/8/2021,05:10:00,106.687,10.651,101.27,0.826
6/8/2021,05:20:00,106.703,10.651,101.286,0.826
6/8/2021,05:30:00,106.687,10.651,101.27,0.826
6/8/2021,05:40:00,106.703,10.651,101.286,0.826
6/8/2021,05:50:00,106.687,10.651,101.282,0.825
6/8/2021,06:00:00,106.671,10.651,101.286,0.823
6/8/2021,06:10:00,106.671,10.651,101.27,0.824
6/8/2021,06:20:00,106.687,10.651,101.286,0.824
6/8/2021,06:30:00,106.671,10.651,101.286,0.823
6/8/2021,06:40:00,106.687,10.651,101.282,0.825
6/8/2021,06:50:00,106.703,10.651,101.282,0.826
6/8/2021,07:00:00,106.671,10.651,101.282,0.823
6/8/2021,07:10:00,106.687,10.651,101.298,0.823
6/8/2021,07:20:00,106.703,10.651,101.318,0.823
6/8/2021,07:30:00,106.703,10.651,101.323,0.822
6/8/2021,07:40:00,106.687,10.651,101.327,0.82
6/8/2021,07:50:00,106.687,10.651,101.315,0.821
6/8/2021,08:00:00,106.703,10.651,101.324,0.822
6/8/2021,08:10:00,106.703,10.651,101.328,0.822
6/8/2021,08:20:00,106.703,10.651,101.321,0.822
6/8/2021,08:30:00,106.687,10.651,101.329,0.82
6/8/2021,08:40:00,106.687,10.651,101.322,0.821
6/8/2021,08:50:00,106.703,10.651,101.33,0.821
6/8/2021,09:00:00,106.691,10.748,101.335,0.82
6/8/2021,09:10:00,106.707,10.748,101.359,0.819
6/8/2021,09:20:00,106.723,10.748,101.352,0.821
6/8/2021,09:30:00,106.707,10.748,101.36,0.819
6/8/2021,09:40:00,106.707,10.748,101.369,0.818
6/8/2021,09:50:00,106.707,10.748,101.377,0.817
6/8/2021,10:00:00,106.691,10.748,101.374,0.816
6/8/2021,10:10:00,106.675,10.748,101.367,0.815
6/8/2021,10:20:00,106.678,10.846,101.363,0.815
6/8/2021,10:30:00,106.694,10.846,101.368,0.817
6/8/2021,10:40:00,106.71,10.846,101.372,0.818
6/8/2021,10:50:00,106.682,10.944,101.38,0.814
6/8/2021,11:00:00,106.669,11.041,101.369,0.814
6/8/2021,11:10:00,106.673,11.139,101.373,0.814
6/8/2021,11:20:00,106.673,11.139,101.366,0.815
6/8/2021,11:30:00,106.676,11.236,101.39,0.813
6/8/2021,11:40:00,106.696,11.334,101.394,0.814
6/8/2021,11:50:00,106.699,11.431,101.387,0.815
6/8/2021,12:00:00,106.687,11.528,101.391,0.814
6/8/2021,12:10:00,106.703,11.528,101.416,0.813
6/8/2021,12:20:00,106.69,11.625,101.408,0.812
6/8/2021,12:30:00,106.694,11.722,101.396,0.814
6/8/2021,12:40:00,106.697,11.819,101.405,0.813
6/8/2021,12:50:00,106.697,11.819,101.409,0.813
6/8/2021,13:00:00,106.685,11.916,101.43,0.809
6/8/2021,13:10:00,106.672,12.013,101.41,0.81
6/8/2021,13:20:00,106.672,12.013,101.428,0.808
6/8/2021,13:30:00,106.676,12.11,101.416,0.81
6/8/2021,13:40:00,106.676,12.11,101.452,0.806
6/8/2021,13:50:00,106.695,12.207,101.449,0.808
6/8/2021,14:00:00,106.715,12.304,101.44,0.811
6/8/2021,14:10:00,106.699,12.304,101.456,0.808
6/8/2021,14:20:00,106.718,12.401,101.464,0.809
6/8/2021,14:30:00,106.702,12.401,101.452,0.809
6/8/2021,14:40:00,106.706,12.497,101.452,0.809
6/8/2021,14:50:00,106.686,12.401,101.483,0.804
6/8/2021,15:00:00,106.702,12.401,101.466,0.807
6/8/2021,15:10:00,106.702,12.401,101.469,0.807
6/8/2021,15:20:00,106.718,12.401,101.472,0.809
6/8/2021,15:30:00,106.699,12.304,101.464,0.807
6/8/2021,15:40:00,106.699,12.304,101.475,0.806
6/8/2021,15:50:00,106.699,12.304,101.456,0.808
6/8/2021,16:00:00,106.686,12.401,101.45,0.807
6/8/2021,16:10:00,106.674,12.497,101.467,0.805
6/8/2021,16:20:00,106.657,12.497,101.468,0.803
6/8/2021,16:30:00,106.657,12.497,101.453,0.804
6/8/2021,16:40:00,106.641,12.497,101.47,0.801
6/8/2021,16:50:00,106.638,12.401,101.434,0.804
6/8/2021,17:00:00,106.638,12.401,101.433,0.804
6/8/2021,17:10:00,106.606,12.401,101.42,0.802
6/8/2021,17:20:00,106.622,12.401,101.44,0.802
6/8/2021,17:30:00,106.622,12.401,101.449,0.801
6/8/2021,17:40:00,106.638,12.401,101.437,0.804
6/8/2021,17:50:00,106.606,12.401,101.453,0.799
6/8/2021,18:00:00,106.622,12.401,101.433,0.803
6/8/2021,18:10:00,106.59,12.401,101.433,0.799
6/8/2021,18:20:00,106.622,12.401,101.445,0.801
6/8/2021,18:30:00,106.606,12.401,101.44,0.8
6/8/2021,18:40:00,106.602,12.304,101.448,0.799
6/8/2021,18:50:00,106.602,12.304,101.439,0.8
6/8/2021,19:00:00,106.602,12.304,101.467,0.797
6/8/2021,19:10:00,106.615,12.207,101.474,0.798
6/8/2021,19:20:00,106.615,12.207,101.466,0.799
6/8/2021,19:30:00,106.643,12.11,101.478,0.8
6/8/2021,19:40:00,106.643,12.11,101.501,0.798
6/8/2021,19:50:00,106.64,12.013,101.509,0.797
6/8/2021,20:00:00,106.656,12.013,101.52,0.797
6/8/2021,20:10:00,106.656,12.013,101.528,0.796
6/8/2021,20:20:00,106.652,11.916,101.523,0.797
6/8/2021,20:30:00,106.652,11.916,101.531,0.796
6/8/2021,20:40:00,106.668,11.916,101.538,0.797
6/8/2021,20:50:00,106.665,11.819,101.546,0.796
6/8/2021,21:00:00,106.681,11.819,101.558,0.796
6/8/2021,21:10:00,106.678,11.722,101.585,0.793
6/8/2021,21:20:00,106.678,11.722,101.581,0.793
6/8/2021,21:30:00,106.678,11.722,101.589,0.792
6/8/2021,21:40:00,106.722,11.625,101.616,0.794
6/8/2021,21:50:00,106.722,11.625,101.624,0.793
6/8/2021,22:00:00,106.719,11.528,101.635,0.792
6/8/2021,22:10:00,106.719,11.528,101.627,0.793
6/8/2021,22:20:00,106.719,11.528,101.639,0.792
6/8/2021,22:30:00,106.735,11.528,101.65,0.792
6/8/2021,22:40:00,106.715,11.431,101.65,0.79
6/8/2021,22:50:00,106.731,11.431,101.662,0.79
6/8/2021,23:00:00,106.715,11.431,101.638,0.791
6/8/2021,23:10:00,106.731,11.431,101.654,0.791
6/8/2021,23:20:00,106.731,11.431,101.649,0.792
6/8/2021,23:30:00,106.715,11.431,101.661,0.789
6/8/2021,23:40:00,106.731,11.431,101.657,0.791
6/8/2021,23:50:00,106.715,11.431,101.652,0.79
6/9/2021,00:00:00,106.731,11.431,101.664,0.79
6/9/2021,00:10:00,106.731,11.431,101.676,0.789
6/9/2021,00:20:00,106.715,11.431,101.667,0.788
6/9/2021,00:30:00,106.731,11.431,101.675,0.789
6/9/2021,00:40:00,106.731,11.431,101.67,0.79
6/9/2021,00:50:00,106.715,11.431,101.678,0.787
6/9/2021,01:00:00,106.731,11.431,101.674,0.789
6/9/2021,01:10:00,106.731,11.431,101.681,0.788
6/9/2021,01:20:00,106.735,11.528,101.677,0.789
6/9/2021,01:30:00,106.719,11.528,101.688,0.787
6/9/2021,01:40:00,106.719,11.528,101.696,0.786
6/9/2021,01:50:00,106.751,11.528,101.692,0.789
6/9/2021,02:00:00,106.735,11.528,101.703,0.787
6/9/2021,02:10:00,106.751,11.528,101.711,0.787
6/9/2021,02:20:00,106.747,11.431,101.722,0.786
6/9/2021,02:30:00,106.731,11.431,101.718,0.785
6/9/2021,02:40:00,106.747,11.431,101.73,0.785
6/9/2021,02:50:00,106.747,11.431,101.73,0.785
6/9/2021,03:00:00,106.747,11.431,101.746,0.783
6/9/2021,03:10:00,106.747,11.431,101.746,0.783
6/9/2021,03:20:00,106.747,11.431,101.746,0.783
6/9/2021,03:30:00,106.763,11.431,101.766,0.783
6/9/2021,03:40:00,106.744,11.334,101.75,0.783
6/9/2021,03:50:00,106.76,11.334,101.75,0.784
6/9/2021,04:00:00,106.744,11.334,101.77,0.781
6/9/2021,04:10:00,106.744,11.334,101.77,0.781
6/9/2021,04:20:00,106.728,11.334,101.754,0.781
6/9/2021,04:30:00,106.728,11.334,101.77,0.779
6/9/2021,04:40:00,106.74,11.236,101.775,0.78
6/9/2021,04:50:00,106.74,11.236,101.775,0.78
6/9/2021,05:00:00,106.74,11.236,101.775,0.78
6/9/2021,05:10:00,106.724,11.236,101.775,0.778
6/9/2021,05:20:00,106.74,11.236,101.759,0.781
6/9/2021,05:30:00,106.756,11.236,101.779,0.781
6/9/2021,05:40:00,106.756,11.236,101.795,0.779
6/9/2021,05:50:00,106.756,11.236,101.795,0.779
6/9/2021,06:00:00,106.744,11.334,101.799,0.778
6/9/2021,06:10:00,106.76,11.334,101.799,0.779
6/9/2021,06:20:00,106.76,11.334,101.804,0.779
6/9/2021,06:30:00,106.728,11.334,101.792,0.777
6/9/2021,06:40:00,106.744,11.334,101.812,0.776
6/9/2021,06:50:00,106.728,11.334,101.816,0.774
6/9/2021,07:00:00,106.728,11.334,101.837,0.772
6/9/2021,07:10:00,106.763,11.431,101.837,0.776
6/9/2021,07:20:00,106.763,11.431,101.821,0.777
6/9/2021,07:30:00,106.78,11.431,101.841,0.777
6/9/2021,07:40:00,106.78,11.431,101.857,0.775
6/9/2021,07:50:00,106.78,11.431,101.861,0.775
6/9/2021,08:00:00,106.763,11.431,101.866,0.773
6/9/2021,08:10:00,106.763,11.431,101.866,0.773
6/9/2021,08:20:00,106.747,11.431,101.838,0.774
6/9/2021,08:30:00,106.763,11.431,101.858,0.774
6/9/2021,08:40:00,106.747,11.431,101.874,0.77
6/9/2021,08:50:00,106.747,11.431,101.862,0.772
6/9/2021,09:00:00,106.747,11.431,101.855,0.772
6/9/2021,09:10:00,106.763,11.431,101.88,0.771
6/9/2021,09:20:00,106.751,11.528,101.868,0.771
6/9/2021,09:30:00,106.751,11.528,101.868,0.771
6/9/2021,09:40:00,106.751,11.528,101.868,0.771
6/9/2021,09:50:00,106.751,11.528,101.888,0.769
6/9/2021,10:00:00,106.751,11.528,101.876,0.771
6/9/2021,10:10:00,106.767,11.528,101.881,0.772
6/9/2021,10:20:00,106.754,11.625,101.881,0.77
6/9/2021,10:30:00,106.738,11.625,101.892,0.768
6/9/2021,10:40:00,106.722,11.625,101.876,0.768
6/9/2021,10:50:00,106.726,11.722,101.885,0.767
6/9/2021,11:00:00,106.726,11.722,101.889,0.767
6/9/2021,11:10:00,106.729,11.819,101.885,0.767
6/9/2021,11:20:00,106.729,11.819,101.894,0.767
6/9/2021,11:30:00,106.733,11.916,101.889,0.767
6/9/2021,11:40:00,106.749,11.916,101.889,0.769
6/9/2021,11:50:00,106.736,12.013,101.901,0.767
6/9/2021,12:00:00,106.752,12.013,101.897,0.769
6/9/2021,12:10:00,106.752,12.013,101.901,0.768
6/9/2021,12:20:00,106.752,12.013,101.905,0.768
6/9/2021,12:30:00,106.736,12.013,101.894,0.767
6/9/2021,12:40:00,106.736,12.013,101.894,0.767
6/9/2021,12:50:00,106.74,12.11,101.914,0.766
6/9/2021,13:00:00,106.724,12.11,101.911,0.764
6/9/2021,13:10:00,106.743,12.207,101.899,0.767
6/9/2021,13:20:00,106.727,12.207,101.899,0.766
6/9/2021,13:30:00,106.727,12.207,101.89,0.767
6/9/2021,13:40:00,106.715,12.304,101.902,0.764
6/9/2021,13:50:00,106.715,12.304,101.899,0.765
6/9/2021,14:00:00,106.686,12.401,101.896,0.762
6/9/2021,14:10:00,106.706,12.497,101.904,0.763
6/9/2021,14:20:00,106.709,12.594,101.904,0.764
6/9/2021,14:30:00,106.693,12.594,101.9,0.762
6/9/2021,14:40:00,106.693,12.594,101.904,0.762
6/9/2021,14:50:00,106.677,12.594,101.909,0.76
6/9/2021,15:00:00,106.693,12.594,101.909,0.761
6/9/2021,15:10:00,106.677,12.594,101.916,0.759
6/9/2021,15:20:00,106.709,12.594,101.912,0.763
6/9/2021,15:30:00,106.693,12.594,101.912,0.761
6/9/2021,15:40:00,106.69,12.497,101.924,0.76
6/9/2021,15:50:00,106.69,12.497,101.908,0.761
6/9/2021,16:00:00,106.706,12.497,101.903,0.763
6/9/2021,16:10:00,106.674,12.497,101.911,0.759
6/9/2021,16:20:00,106.686,12.401,101.906,0.761
6/9/2021,16:30:00,106.686,12.401,101.922,0.759
6/9/2021,16:40:00,106.702,12.401,101.922,0.761
6/9/2021,16:50:00,106.686,12.401,101.906,0.761
6/9/2021,17:00:00,106.686,12.401,101.906,0.761
6/9/2021,17:10:00,106.67,12.401,101.918,0.758
6/9/2021,17:20:00,106.67,12.401,101.902,0.76
6/9/2021,17:30:00,106.67,12.401,101.902,0.76
6/9/2021,17:40:00,106.67,12.401,101.902,0.76
6/9/2021,17:50:00,106.686,12.401,101.902,0.761
6/9/2021,18:00:00,106.67,12.401,101.902,0.76
6/9/2021,18:10:00,106.666,12.304,101.902,0.759
6/9/2021,18:20:00,106.666,12.304,101.898,0.76
6/9/2021,18:30:00,106.666,12.304,101.914,0.758
6/9/2021,18:40:00,106.65,12.304,101.882,0.76
6/9/2021,18:50:00,106.666,12.304,101.894,0.76
6/9/2021,19:00:00,106.683,12.304,101.91,0.76
6/9/2021,19:10:00,106.663,12.207,101.91,0.758
6/9/2021,19:20:00,106.695,12.207,101.921,0.76
6/9/2021,19:30:00,106.679,12.207,101.905,0.76
6/9/2021,19:40:00,106.679,12.207,101.905,0.76
6/9/2021,19:50:00,106.659,12.11,101.901,0.759
6/9/2021,20:00:00,106.659,12.11,101.897,0.759
6/9/2021,20:10:00,106.659,12.11,101.897,0.759
6/9/2021,20:20:00,106.643,12.11,101.913,0.756
6/9/2021,20:30:00,106.656,12.013,101.897,0.759
6/9/2021,20:40:00,106.672,12.013,101.908,0.759
6/9/2021,20:50:00,106.656,12.013,101.888,0.76
6/9/2021,21:00:00,106.656,12.013,101.9,0.758
6/9/2021,21:10:00,106.656,12.013,101.9,0.758
6/9/2021,21:20:00,106.672,12.013,101.912,0.759
6/9/2021,21:30:00,106.668,11.916,101.923,0.757
6/9/2021,21:40:00,106.668,11.916,101.923,0.757
6/9/2021,21:50:00,106.652,11.916,101.919,0.756
6/9/2021,22:00:00,106.652,11.916,101.887,0.759
6/9/2021,22:10:00,106.652,11.916,101.899,0.758
6/9/2021,22:20:00,106.668,11.916,101.91,0.759
6/9/2021,22:30:00,106.652,11.916,101.926,0.755
6/9/2021,22:40:00,106.668,11.916,101.902,0.759
6/9/2021,22:50:00,106.652,11.916,101.882,0.76
6/9/2021,23:00:00,106.649,11.819,101.882,0.76
6/9/2021,23:10:00,106.633,11.819,101.877,0.758
6/9/2021,23:20:00,106.633,11.819,101.877,0.758
6/9/2021,23:30:00,106.633,11.819,101.877,0.758
6/9/2021,23:40:00,106.601,11.819,101.857,0.757
6/9/2021,23:50:00,106.601,11.819,101.857,0.757
6/10/2021,00:00:00,106.601,11.819,101.857,0.757
6/10/2021,00:10:00,106.585,11.819,101.857,0.756
6/10/2021,00:20:00,106.601,11.819,101.837,0.759
6/10/2021,00:30:00,106.569,11.819,101.832,0.757
6/10/2021,00:40:00,106.569,11.819,101.832,0.757
6/10/2021,00:50:00,106.569,11.819,101.828,0.757
6/10/2021,01:00:00,106.569,11.819,101.812,0.759
6/10/2021,01:10:00,106.533,11.722,101.812,0.755
6/10/2021,01:20:00,106.565,11.722,101.808,0.759
6/10/2021,01:30:00,106.549,11.722,101.808,0.757
6/10/2021,01:40:00,106.533,11.722,101.792,0.757
6/10/2021,01:50:00,106.533,11.722,101.792,0.757
6/10/2021,02:00:00,106.533,11.722,101.808,0.755
6/10/2021,02:10:00,106.549,11.722,101.808,0.757
6/10/2021,02:20:00,106.549,11.722,101.808,0.757
6/10/2021,02:30:00,106.533,11.722,101.82,0.754
6/10/2021,02:40:00,106.565,11.722,101.824,0.757
6/10/2021,02:50:00,106.565,11.722,101.836,0.756
6/10/2021,03:00:00,106.549,11.722,101.82,0.756
6/10/2021,03:10:00,106.549,11.722,101.808,0.757
6/10/2021,03:20:00,106.565,11.722,101.824,0.757
6/10/2021,03:30:00,106.565,11.722,101.824,0.757
6/10/2021,03:40:00,106.565,11.722,101.84,0.755
6/10/2021,03:50:00,106.565,11.722,101.824,0.757
6/10/2021,04:00:00,106.578,11.625,101.824,0.758
6/10/2021,04:10:00,106.578,11.625,101.824,0.758
6/10/2021,04:20:00,106.578,11.625,101.824,0.758
6/10/2021,04:30:00,106.578,11.625,101.824,0.758
6/10/2021,04:40:00,106.578,11.625,101.84,0.757
6/10/2021,04:50:00,106.578,11.625,101.824,0.758
6/10/2021,05:00:00,106.578,11.625,101.824,0.758
6/10/2021,05:10:00,106.594,11.625,101.824,0.76
6/10/2021,05:20:00,106.578,11.625,101.82,0.759
6/10/2021,05:30:00,106.594,11.625,101.836,0.759
6/10/2021,05:40:00,106.626,11.625,101.856,0.76
6/10/2021,05:50:00,106.626,11.625,101.852,0.76
6/10/2021,06:00:00,106.61,11.625,101.852,0.759
6/10/2021,06:10:00,106.578,11.625,101.852,0.755
6/10/2021,06:20:00,106.594,11.625,101.852,0.757
6/10/2021,06:30:00,106.594,11.625,101.84,0.758
6/10/2021,06:40:00,106.594,11.625,101.84,0.758
6/10/2021,06:50:00,106.578,11.625,101.844,0.756
6/10/2021,07:00:00,106.594,11.625,101.844,0.758
6/10/2021,07:10:00,106.594,11.625,101.848,0.757
6/10/2021,07:20:00,106.61,11.625,101.848,0.759
6/10/2021,07:30:00,106.594,11.625,101.853,0.757
6/10/2021,07:40:00,106.626,11.625,101.869,0.759
6/10/2021,07:50:00,106.626,11.625,101.889,0.757
6/10/2021,08:00:00,106.626,11.625,101.889,0.757
6/10/2021,08:10:00,106.626,11.625,101.877,0.758
6/10/2021,08:20:00,106.626,11.625,101.898,0.756
6/10/2021,08:30:00,106.645,11.722,101.886,0.759
6/10/2021,08:40:00,106.629,11.722,101.89,0.757
6/10/2021,08:50:00,106.645,11.722,101.89,0.758
6/10/2021,09:00:00,106.661,11.722,101.894,0.76
6/10/2021,09:10:00,106.658,11.625,101.894,0.759
6/10/2021,09:20:00,106.658,11.625,101.926,0.756
6/10/2021,09:30:00,106.658,11.625,101.926,0.756
6/10/2021,09:40:00,106.658,11.625,101.915,0.757
6/10/2021,09:50:00,106.658,11.625,101.899,0.759
6/10/2021,10:00:00,106.658,11.625,101.903,0.758
6/10/2021,10:10:00,106.645,11.722,101.907,0.757
6/10/2021,10:20:00,106.661,11.722,101.896,0.759
6/10/2021,10:30:00,106.645,11.722,101.912,0.756
6/10/2021,10:40:00,106.645,11.722,101.9,0.757
6/10/2021,10:50:00,106.645,11.722,101.884,0.759
6/10/2021,11:00:00,106.629,11.722,101.904,0.755
6/10/2021,11:10:00,106.629,11.722,101.892,0.757
6/10/2021,11:20:00,106.629,11.722,101.897,0.756
6/10/2021,11:30:00,106.645,11.722,101.901,0.757
6/10/2021,11:40:00,106.645,11.722,101.901,0.757
6/10/2021,11:50:00,106.633,11.819,101.885,0.758
6/10/2021,12:00:00,106.649,11.819,101.917,0.756
6/10/2021,12:10:00,106.649,11.819,101.917,0.756
6/10/2021,12:20:00,106.652,11.916,101.913,0.757
6/10/2021,12:30:00,106.652,11.916,101.917,0.756
6/10/2021,12:40:00,106.652,11.916,101.93,0.755
6/10/2021,12:50:00,106.652,11.916,101.942,0.754
6/10/2021,13:00:00,106.672,12.013,101.926,0.757
6/10/2021,13:10:00,106.64,12.013,101.913,0.756
6/10/2021,13:20:00,106.656,12.013,101.94,0.754
6/10/2021,13:30:00,106.64,12.013,101.924,0.754
6/10/2021,13:40:00,106.64,12.013,101.924,0.754
6/10/2021,13:50:00,106.656,12.013,101.92,0.756
6/10/2021,14:00:00,106.64,12.013,101.929,0.754
6/10/2021,14:10:00,106.676,12.11,101.933,0.757
6/10/2021,14:20:00,106.659,12.11,101.933,0.755
6/10/2021,14:30:00,106.676,12.11,101.953,0.755
6/10/2021,14:40:00,106.676,12.11,101.958,0.755
6/10/2021,14:50:00,106.676,12.11,101.958,0.755
6/10/2021,15:00:00,106.663,12.207,101.946,0.755
6/10/2021,15:10:00,106.647,12.207,101.946,0.753
6/10/2021,15:20:00,106.663,12.207,101.958,0.753
6/10/2021,15:30:00,106.692,12.11,101.974,0.755
6/10/2021,15:40:00,106.692,12.11,101.974,0.755
6/10/2021,15:50:00,106.676,12.11,101.958,0.755
6/10/2021,16:00:00,106.679,12.207,101.969,0.754
6/10/2021,16:10:00,106.679,12.207,101.953,0.755
6/10/2021,16:20:00,106.647,12.207,101.937,0.754
6/10/2021,16:30:00,106.647,12.207,101.937,0.754
6/10/2021,16:40:00,106.647,12.207,101.937,0.754
6/10/2021,16:50:00,106.631,12.207,101.926,0.753
6/10/2021,17:00:00,106.631,12.207,101.93,0.753
6/10/2021,17:10:00,106.631,12.207,101.914,0.755
6/10/2021,17:20:00,106.615,12.207,101.902,0.754
6/10/2021,17:30:00,106.599,12.207,101.898,0.753
6/10/2021,17:40:00,106.615,12.207,101.898,0.755
6/10/2021,17:50:00,106.599,12.207,101.894,0.753
6/10/2021,18:00:00,106.579,12.11,101.862,0.755
6/10/2021,18:10:00,106.547,12.11,101.862,0.751
6/10/2021,18:20:00,106.563,12.11,101.862,0.753
6/10/2021,18:30:00,106.563,12.11,101.85,0.754
6/10/2021,18:40:00,106.547,12.11,101.854,0.752
6/10/2021,18:50:00,106.563,12.11,101.838,0.755
6/10/2021,19:00:00,106.563,12.11,101.838,0.755
